BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,NOTE,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Bill to:Elizabeth Goodwin DVM
3810 Mcgrath Stravenue
South Brittany, GU 99924 US
Tel:+(611)525-3318
Email:rickynelson@example.org
Site:http://www.whitaker-hicks.com/",3810 Mcgrath Stravenue,"South Brittany, GU 99924 US",,rickynelson@example.org,Bill to:Elizabeth Goodwin DVM,"Bill to:Elizabeth Goodwin DVM | 3810 Mcgrath Stravenue | South Brittany, GU 99924 US | Tel:+(611)525-3318 | Email:rickynelson@example.org | Site:http://www.whitaker-hicks.com/",http://www.whitaker-hicks.com/,+(611)525-3318,EUR,Invoice Date: 06-May-2001,2001-05-06,DISCOUNT(3.36%): (-)  11.18,-11.18,Due Date : 15-Mar-2008,2008-03-15,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  18877627
Bank Swift Code      SBININBB250",PO Number :44,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 332.76  EUR,332.76,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.70%):  18.96 EUR,18.96,COMMERCIAL INVOICE,TOTAL : 343.20 EUR,343.2,"Total in words:  three hundred and f-
orty-three point two",Template1_Instance63.json
"Buyer :Jeffrey Vaughn
789 Singh Summit
West Samuelborough, WV 48739 US
Tel:+(216)481-9780
Email:youngryan@example.com
Site:http://www.carroll-johnson.com/",789 Singh Summit,"West Samuelborough, WV 48739 US",,youngryan@example.com,Buyer :Jeffrey Vaughn,"Buyer :Jeffrey Vaughn | 789 Singh Summit | West Samuelborough, WV 48739 US | Tel:+(216)481-9780 | Email:youngryan@example.com | Site:http://www.carroll-johnson.com/",http://www.carroll-johnson.com/,+(216)481-9780,EUR,Date: 10-Sep-2010,2010-09-10,DISCOUNT(2.74%): (-)  35.64,-35.64,Due Date : 08-Jul-2012,2012-07-08,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  11573795
Bank Swift Code      SBININBB250",PO Number :14,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1300.67  EUR,0.67,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.52%):  71.81 EUR,71.81,COMMERCIAL INVOICE,TOTAL : 1327.22 EUR,7.22,"Total in words:  one thousand, three hundred a-
nd twenty-seven point two two",Template1_Instance64.json
"Bill to:Jessica Santana
602 Chavez Expressway
Sabrinabury, VI 14923 US
Tel:+(650)490-8692
Email:evanhodge@example.org
Site:https://www.graham.net/",602 Chavez Expressway,"Sabrinabury, VI 14923 US",,evanhodge@example.org,Bill to:Jessica Santana,"Bill to:Jessica Santana | 602 Chavez Expressway | Sabrinabury, VI 14923 US | Tel:+(650)490-8692 | Email:evanhodge@example.org | Site:https://www.graham.net/",https://www.graham.net/,+(650)490-8692,USD,Invoice Date: 14-Apr-2015,2015-04-14,DISCOUNT(3.96%): (-)  36.33,-36.33,Due Date : 22-Jun-2010,2010-06-22,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  18388972
Bank Swift Code      SBININBB250",PO Number :76,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 917.40  USD,917.4,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.88%):  35.57 USD,35.57,TAX INVOICE,TOTAL : 932.51 USD,932.51,"Total in words:  nine hundred and thir-
ty-two point five one",Template1_Instance65.json
"Bill to:Dr. Vanessa Porter MD
99726 Bentley Gardens
Sanchezbury, NV 42334 US
Tel:+(309)527-4268
Email:andrea84@example.net
Site:http://huerta-forbes.com/",99726 Bentley Gardens,"Sanchezbury, NV 42334 US",,andrea84@example.net,Bill to:Dr. Vanessa Porter MD,"Bill to:Dr. Vanessa Porter MD | 99726 Bentley Gardens | Sanchezbury, NV 42334 US | Tel:+(309)527-4268 | Email:andrea84@example.net | Site:http://huerta-forbes.com/",http://huerta-forbes.com/,+(309)527-4268,USD,Invoice Date: 15-Mar-2020,2020-03-15,DISCOUNT(3.53%): (-)  14.71,-14.71,Due Date : 26-Jun-2008,2008-06-26,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  16712661
Bank Swift Code      SBININBB250",PO Number :51,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 416.63  $,416.63,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.11%):  21.27 $,21.27,TAX INVOICE,TOTAL : 418.78 $,418.78,"Total in words:  four hundred and eigh-
teen point seven eight",Template1_Instance66.json
"Bill to:Monica Mclaughlin
408 Williams Creek Apt. 492
North Benjaminport, GA 95250 US
Tel:+(080)425-4670
Email:mserrano@example.org
Site:https://castillo.com/",408 Williams Creek Apt. 492,"North Benjaminport, GA 95250 US",,mserrano@example.org,Bill to:Monica Mclaughlin,"Bill to:Monica Mclaughlin | 408 Williams Creek Apt. 492 | North Benjaminport, GA 95250 US | Tel:+(080)425-4670 | Email:mserrano@example.org | Site:https://castillo.com/",https://castillo.com/,+(080)425-4670,EUR,Date: 26-Nov-2007,2007-11-26,DISCOUNT(2.18%): (-)  8.07,-8.07,Due Date : 25-Jun-1994,1994-06-25,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  17236168
Bank Swift Code      SBININBB250",PO Number :29,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 370.23  EUR,370.23,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.87%):  14.32 EUR,14.32,COMMERCIAL INVOICE,TOTAL : 368.30 EUR,368.3,"Total in words:  three hundred and si-
xty-eight point three",Template1_Instance67.json
"Bill to:Robert Curtis
5215 May Circle Apt. 142
Georgeport, ME 34027 US
Tel:+(105)309-9128
Email:pattonomar@example.org
Site:http://randall-valenzuela.com/",5215 May Circle Apt. 142,"Georgeport, ME 34027 US",,pattonomar@example.org,Bill to:Robert Curtis,"Bill to:Robert Curtis | 5215 May Circle Apt. 142 | Georgeport, ME 34027 US | Tel:+(105)309-9128 | Email:pattonomar@example.org | Site:http://randall-valenzuela.com/",http://randall-valenzuela.com/,+(105)309-9128,USD,Invoice Date: 02-Aug-2002,2002-08-02,DISCOUNT(4.84%): (-)  30.53,-30.53,Due Date : 13-May-2006,2006-05-13,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  11252107
Bank Swift Code      SBININBB250",PO Number :74,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 630.82  USD,630.82,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.79%):  42.84 USD,42.84,TAX INVOICE,TOTAL : 644.20 USD,644.2,"Total in words:  six hundred and fo-
rty-four point two",Template1_Instance68.json
"Buyer :Ann Pacheco
21938 Chelsea Station
Williamburgh, MH 48792 US
Tel:+(929)281-2947
Email:mpollard@example.org
Site:https://williams-davis.com/",21938 Chelsea Station,"Williamburgh, MH 48792 US",,mpollard@example.org,Buyer :Ann Pacheco,"Buyer :Ann Pacheco | 21938 Chelsea Station | Williamburgh, MH 48792 US | Tel:+(929)281-2947 | Email:mpollard@example.org | Site:https://williams-davis.com/",https://williams-davis.com/,+(929)281-2947,EUR,Date: 22-Oct-1995,1995-10-22,DISCOUNT(4.81%): (-)  19.54,-19.54,Due Date : 06-Jun-2012,2012-06-06,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  18554357
Bank Swift Code      SBININBB250",PO Number :45,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 406.28  EUR,406.28,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.85%):  27.81 EUR,27.81,TAX INVOICE,TOTAL : 418.61 EUR,418.61,"Total in words:  four hundred and ei-
ghteen point six one",Template1_Instance69.json
"Buyer :Christine Wilcox
25064 Luna Street Apt. 712
Howardmouth, PR 81788 US
Tel:+(561)861-5340
Email:paulkerri@example.net
Site:http://stevens.com/",25064 Luna Street Apt. 712,"Howardmouth, PR 81788 US",,paulkerri@example.net,Buyer :Christine Wilcox,"Buyer :Christine Wilcox | 25064 Luna Street Apt. 712 | Howardmouth, PR 81788 US | Tel:+(561)861-5340 | Email:paulkerri@example.net | Site:http://stevens.com/",http://stevens.com/,+(561)861-5340,USD,Date: 09-Nov-2018,2018-11-09,DISCOUNT(1.05%): (-)  11.28,-11.28,Due Date : 31-Jan-1995,1995-01-31,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  19760786
Bank Swift Code      SBININBB250",PO Number :13,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1074.24  $,4.24,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.51%):  48.40 $,48.4,TAX INVOICE,TOTAL : 1077.74 $,7.74,"Total in words:  one thousand and sevent-
y-seven point seven four",Template1_Instance7.json
"Buyer :Barbara Perez
481 Jessica Points
Jamesbury, CT 17200 US
Tel:+(168)382-4427
Email:makayla89@example.com
Site:http://www.johnson.com/",481 Jessica Points,"Jamesbury, CT 17200 US",,makayla89@example.com,Buyer :Barbara Perez,"Buyer :Barbara Perez | 481 Jessica Points | Jamesbury, CT 17200 US | Tel:+(168)382-4427 | Email:makayla89@example.com | Site:http://www.johnson.com/",http://www.johnson.com/,+(168)382-4427,USD,Invoice Date: 02-Oct-2014,2014-10-02,DISCOUNT(3.79%): (-)  18.25,-18.25,Due Date : 03-Oct-2022,2022-10-03,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  18837690
Bank Swift Code      SBININBB250",PO Number :31,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 481.55  USD,481.55,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.79%):  23.05 USD,23.05,COMMERCIAL INVOICE,TOTAL : 491.07 USD,491.07,"Total in words:  four hundred and ninet-
y-one point zero seven",Template1_Instance70.json
"Bill to:Daniel Buck
975 Stacie Lodge
North Nicholasburgh, MD 47483 US
Tel:+(780)514-6092
Email:savannahle@example.org
Site:http://ruiz-may.org/",975 Stacie Lodge,"North Nicholasburgh, MD 47483 US",,savannahle@example.org,Bill to:Daniel Buck,"Bill to:Daniel Buck | 975 Stacie Lodge | North Nicholasburgh, MD 47483 US | Tel:+(780)514-6092 | Email:savannahle@example.org | Site:http://ruiz-may.org/",http://ruiz-may.org/,+(780)514-6092,USD,Date: 25-Jan-2003,2003-01-25,DISCOUNT(1.26%): (-)  4.49,-4.49,Due Date : 23-Mar-2017,2017-03-23,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  13447364
Bank Swift Code      SBININBB250",PO Number :52,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 356.53  USD,356.53,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.18%):  14.92 USD,14.92,TAX INVOICE,TOTAL : 354.55 USD,354.55,"Total in words:  three hundred and fift-
y-four point five five",Template1_Instance71.json
"Buyer :Richard Kramer
932 Shelley Trail Apt. 580
Powersshire, SD 21893 US
Tel:+(241)865-1231
Email:madison15@example.net
Site:http://andrews-thompson.info/",932 Shelley Trail Apt. 580,"Powersshire, SD 21893 US",,madison15@example.net,Buyer :Richard Kramer,"Buyer :Richard Kramer | 932 Shelley Trail Apt. 580 | Powersshire, SD 21893 US | Tel:+(241)865-1231 | Email:madison15@example.net | Site:http://andrews-thompson.info/",http://andrews-thompson.info/,+(241)865-1231,USD,Date: 27-Dec-1997,1997-12-27,DISCOUNT(4.06%): (-)  16.26,-16.26,Due Date : 29-Dec-2016,2016-12-29,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  10182621
Bank Swift Code      SBININBB250",PO Number :72,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 400.38  USD,400.38,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.69%):  26.78 USD,26.78,COMMERCIAL INVOICE,TOTAL : 413.55 USD,413.55,"Total in words:  four hundred and thi-
rteen point five five",Template1_Instance72.json
"Bill to:Justin Ali
3407 Johnson Rapid
Kingmouth, AR 71446 US
Tel:+(934)296-8657
Email:thomas67@example.net
Site:http://gould.biz/",3407 Johnson Rapid,"Kingmouth, AR 71446 US",,thomas67@example.net,Bill to:Justin Ali,"Bill to:Justin Ali | 3407 Johnson Rapid | Kingmouth, AR 71446 US | Tel:+(934)296-8657 | Email:thomas67@example.net | Site:http://gould.biz/",http://gould.biz/,+(934)296-8657,EUR,Invoice Date: 07-Jul-2018,2018-07-07,DISCOUNT(2.35%): (-)  20.27,-20.27,Due Date : 15-Sep-2005,2005-09-15,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  15593009
Bank Swift Code      SBININBB250",PO Number :23,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 862.49  EUR,862.49,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.57%):  48.07 EUR,48.07,TAX INVOICE,TOTAL : 889.00 EUR,889.0,"Total in words:  eight hundred -
and eighty-nine",Template1_Instance73.json
"Buyer :Bonnie Edwards
2861 Hernandez Garden
North Wendyshire, WI 33282 US
Tel:+(540)930-2719
Email:randy60@example.org
Site:https://www.blake-robertson.org/",2861 Hernandez Garden,"North Wendyshire, WI 33282 US",,randy60@example.org,Buyer :Bonnie Edwards,"Buyer :Bonnie Edwards | 2861 Hernandez Garden | North Wendyshire, WI 33282 US | Tel:+(540)930-2719 | Email:randy60@example.org | Site:https://www.blake-robertson.org/",https://www.blake-robertson.org/,+(540)930-2719,EUR,Invoice Date: 23-Feb-2006,2006-02-23,DISCOUNT(3.45%): (-)  40.68,-40.68,Due Date : 20-Mar-2008,2008-03-20,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  16876125
Bank Swift Code      SBININBB250",PO Number :09,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1179.24  EUR,9.24,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.09%):  48.25 EUR,48.25,TAX INVOICE,TOTAL : 1213.81 EUR,3.81,"Total in words:  one thousand, two hundred a-
nd thirteen point eight one",Template1_Instance74.json
"Buyer :Michael Keller
285 Alexis Expressway
New Krystal, MA 06786 US
Tel:+(113)002-2589
Email:gbrennan@example.net
Site:http://www.rodriguez.com/",285 Alexis Expressway,"New Krystal, MA 06786 US",,gbrennan@example.net,Buyer :Michael Keller,"Buyer :Michael Keller | 285 Alexis Expressway | New Krystal, MA 06786 US | Tel:+(113)002-2589 | Email:gbrennan@example.net | Site:http://www.rodriguez.com/",http://www.rodriguez.com/,+(113)002-2589,USD,Date: 15-Aug-2011,2011-08-15,DISCOUNT(4.95%): (-)  20.83,-20.83,Due Date : 01-Apr-2008,2008-04-01,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  16900759
Bank Swift Code      SBININBB250",PO Number :13,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 420.76  $,420.76,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.51%):  27.39 $,27.39,TAX INVOICE,TOTAL : 437.00 $,437.0,"Total in words:  four hundred a-
nd thirty-seven",Template1_Instance75.json
"Bill to:Julie Bailey
346 Dustin Burg
South Christophertown, OK 09761 US
Tel:+(551)359-7959
Email:mercadoamber@example.org
Site:https://www.grant.com/",346 Dustin Burg,"South Christophertown, OK 09761 US",,mercadoamber@example.org,Bill to:Julie Bailey,"Bill to:Julie Bailey | 346 Dustin Burg | South Christophertown, OK 09761 US | Tel:+(551)359-7959 | Email:mercadoamber@example.org | Site:https://www.grant.com/",https://www.grant.com/,+(551)359-7959,USD,Invoice Date: 02-Dec-2011,2011-12-02,DISCOUNT(4.14%): (-)  16.19,-16.19,Due Date : 13-Nov-2021,2021-11-13,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  14829950
Bank Swift Code      SBININBB250",PO Number :16,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 391.05  USD,391.05,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.22%):  16.48 USD,16.48,TAX INVOICE,TOTAL : 403.03 USD,403.03,"Total in words:  four hundred and th-
ree point zero three",Template1_Instance76.json
"Bill to:Shannon Smith
274 Christine Ways
Erinchester, SD 30741 US
Tel:+(262)816-0692
Email:garciatimothy@example.org
Site:http://morgan-west.com/",274 Christine Ways,"Erinchester, SD 30741 US",,garciatimothy@example.org,Bill to:Shannon Smith,"Bill to:Shannon Smith | 274 Christine Ways | Erinchester, SD 30741 US | Tel:+(262)816-0692 | Email:garciatimothy@example.org | Site:http://morgan-west.com/",http://morgan-west.com/,+(262)816-0692,EUR,Date: 07-Aug-2006,2006-08-07,DISCOUNT(3.66%): (-)  11.28,-11.28,Due Date : 03-Nov-2005,2005-11-03,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  15898649
Bank Swift Code      SBININBB250",PO Number :33,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 308.29  EUR,308.29,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.16%):  15.89 EUR,15.89,INVOICE,TOTAL : 310.52 EUR,310.52,"Total in words:  three hundred and -
ten point five two",Template1_Instance77.json
"Buyer :Marie Richard
95345 Chavez Mountain Suite 757
Atkinsonmouth, NV 30908 US
Tel:+(342)004-1903
Email:christine30@example.org
Site:http://www.yu.com/",95345 Chavez Mountain Suite 757,"Atkinsonmouth, NV 30908 US",,christine30@example.org,Buyer :Marie Richard,"Buyer :Marie Richard | 95345 Chavez Mountain Suite 757 | Atkinsonmouth, NV 30908 US | Tel:+(342)004-1903 | Email:christine30@example.org | Site:http://www.yu.com/",http://www.yu.com/,+(342)004-1903,EUR,Invoice Date: 31-Aug-2011,2011-08-31,DISCOUNT(4.22%): (-)  54.79,-54.79,Due Date : 09-Dec-2010,2010-12-09,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  18947913
Bank Swift Code      SBININBB250",PO Number :74,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1298.25  EUR,8.25,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.67%):  47.67 EUR,47.67,TAX INVOICE,TOTAL : 1296.85 EUR,6.85,"Total in words:  one thousand, two hundred an-
d ninety-six point eight five",Template1_Instance78.json
"Bill to:Kristen Dorsey
16423 Skinner Brooks
South Morganshire, ND 64105 US
Tel:+(466)051-5235
Email:guy19@example.com
Site:http://www.macias-potter.com/",16423 Skinner Brooks,"South Morganshire, ND 64105 US",,guy19@example.com,Bill to:Kristen Dorsey,"Bill to:Kristen Dorsey | 16423 Skinner Brooks | South Morganshire, ND 64105 US | Tel:+(466)051-5235 | Email:guy19@example.com | Site:http://www.macias-potter.com/",http://www.macias-potter.com/,+(466)051-5235,EUR,Invoice Date: 09-May-2021,2021-05-09,DISCOUNT(3.8%): (-)  43.35,-43.35,Due Date : 19-Jan-2012,2012-01-19,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11835110
Bank Swift Code      SBININBB250",PO Number :69,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1140.70  EUR,0.7,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.51%):  51.42 EUR,51.42,INVOICE,TOTAL : 1170.45 EUR,0.45,"Total in words:  one thousand, one hundred -
and seventy point four five",Template1_Instance79.json
"Buyer :Felicia Maldonado
7517 Joshua Courts
North Thomas, PA 12435 US
Tel:+(769)860-2976
Email:perrydonna@example.net
Site:http://www.curtis.com/",7517 Joshua Courts,"North Thomas, PA 12435 US",,perrydonna@example.net,Buyer :Felicia Maldonado,"Buyer :Felicia Maldonado | 7517 Joshua Courts | North Thomas, PA 12435 US | Tel:+(769)860-2976 | Email:perrydonna@example.net | Site:http://www.curtis.com/",http://www.curtis.com/,+(769)860-2976,EUR,Invoice Date: 22-Dec-1998,1998-12-22,DISCOUNT(3.98%): (-)  22.91,-22.91,Due Date : 16-Apr-2007,2007-04-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  15256903
Bank Swift Code      SBININBB250",PO Number :40,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 575.66  EUR,575.66,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.03%):  17.44 EUR,17.44,TAX INVOICE,TOTAL : 581.47 EUR,581.47,"Total in words:  five hundred and eight-
y-one point four seven",Template1_Instance8.json
